date,SHA,YRS,NHG,EXC,PNF,SCC,MKM,TRM,ORO,NML,MHB,NAT,ISB,TLG,SJF
2016-04-04,1151.735663938678,781.7108742143791,24.038389718141445,1176.5057999707033,1304.4104616210936,0.0,414.6651320410158,167.00354794921884,2716.5909101288544,1421.0041995066358,124.56307541395984,1741.4782017027046,110.15537285156245,2484.1371332421877,2176.6594556738282
2016-04-05,1252.8764111837054,1123.8180908626782,27.990488884477244,1610.889277062683,1749.3427185552978,8.987343750000008,795.8620648428348,259.4024779199219,1213.589184936599,1335.9246343994782,103.44656801509177,1903.9403242556755,172.02527589843743,2264.233848660889,2278.811585498352
2016-04-06,1455.7789068751208,975.8755614030533,42.128003185921344,1697.8012937160308,2166.4940781027526,15.928773437500013,1102.9530601066501,369.54670468780523,1480.6430696527423,1302.6079179361695,91.02331677307222,1671.9755341796445,207.12725701599106,2609.236691642298,2608.9770301610324
2016-04-07,1177.7906999732095,1835.3543472182018,10.66551864694199,2105.746505687899,2366.9058059262156,16.797497363281252,1080.0177444661522,439.0793772522064,2212.3925879005574,1351.52225787386,91.11980191683483,2876.2304540489404,263.30723628898295,2824.639667777778,2807.102311705882
2016-04-08,1186.5236195175949,2146.7147777310583,9.449209348045386,2352.113866086834,2286.802370386831,41.556938349609396,2468.3153339586293,477.8279799680786,2336.6532772910114,1985.939152282506,106.52005612630785,3342.033416405846,298.44137785031114,4067.9872723524477,2515.8815864743488
2016-04-09,1847.5856697487516,2688.4594535139013,244.57110470058961,3425.219423331435,3440.73326127002,185.97212964064826,1495.7851267973347,834.3413457795263,2776.5809460703967,2618.1798383199657,200.68664851492736,4476.500385118404,388.37616997331463,5189.829999028752,4792.8562070242
2016-04-10,1291.7473456743255,3084.306585432978,182.72721623036713,2135.8486627426064,2162.657348937304,180.16662546818577,1467.4875257605838,659.1307055819364,4194.85268817048,2204.0642122773825,531.4308961985702,4982.193538605331,385.9856042774595,4921.798978146797,3038.9107693176547
2016-04-11,2387.988684512784,2565.492743885092,80.93217569668067,1556.0142298934854,1679.531823859852,103.49936829693914,1769.0925268290325,464.8548975939751,3473.3468452661955,1786.4605232836502,402.7044533861232,3363.913713610803,307.4519762298828,3065.2189721307946,2133.910955912209
2016-04-12,2525.273873459766,2960.6435541581286,39.26455586296558,1359.2863871773243,1506.4909612062452,72.01928920158056,956.9268303444562,347.7712880853097,3127.500881826367,1416.6988647542566,295.4557741415648,3273.3781274152598,238.2625358653819,2621.0104077415476,1967.0672343409262
2016-04-13,2359.4320116372464,3072.3406765848304,44.45120904104387,1397.287737555006,1722.785221924537,50.75270083097399,1236.2384915370133,369.03331009448436,2791.6598223976453,1132.9384363817087,246.08892055056998,3369.000583886431,215.84912543926305,2364.650198040619,2085.845114510546
2016-04-14,1589.1327437885766,3057.5005125853586,51.911214165993364,1174.0092117909408,1784.8179705189127,51.660653075208984,1608.2245565107937,376.33410507210544,3433.253011888909,1353.2327373761052,238.09286128465072,2799.06882093529,184.44890606281922,2292.4014538506544,1902.2302161923294
2016-04-15,1745.0223919335967,1132.3504138809094,47.56763862539823,838.4080146943897,1332.8385545455599,41.81955818235923,704.1023216319031,250.74982748405307,1954.4204502440298,851.6003030035113,208.49228246989264,1308.7756476620525,328.9764432622462,2080.4672469718225,1382.1976642373443
2016-04-16,1370.3895791174018,532.2031501415236,33.735285000430515,509.04594704654846,1154.8594952229632,33.76438722417214,284.43680940724244,183.26766530493614,1261.7248110746268,426.42421376807056,145.27544050799202,690.6763758508678,212.24373103515575,225.95379960983564,952.5154223473214
2016-04-17,1202.6373828296237,211.16556772056583,44.48274054100596,996.1300454660843,1260.8234799850293,31.299337539645535,140.87093030784285,255.8537549290436,1268.2970930536512,348.34070278142303,96.7031789275589,383.5285144333702,196.43590189877864,749.8581722087342,1180.7366788143086
2016-04-18,1150.3106841401332,710.0183502384498,23.844854638925362,1635.3051586257857,1867.7029454896879,23.431716259076268,752.4066142981533,326.4807683364701,1423.2110465444885,636.4898801900679,69.16559884060416,1687.5576845225623,205.75959489578543,1267.2551169908274,1818.5644865587137
2016-04-19,2254.1130706920358,944.7813794807566,33.79038339343282,1579.7453755715771,2621.6559129707935,35.346787847650035,1089.9641957740605,456.1575602503883,1291.00991518323,1015.7916892603416,55.00335009795049,2320.8152459365538,269.10259449506054,2066.4578273729708,2578.03342013196
2016-04-20,2360.0874286197677,1848.2961198145003,11.245009073981421,2063.78599033341,2966.116636212906,32.454002065027055,1915.8791051930193,548.942147719198,1678.1151110088977,1259.4019123985413,60.46460145724376,2629.672021683943,372.1254964331556,2111.024113990841,2892.478375370929
2016-04-21,1269.539268271371,2525.69019466063,18.16588818808802,1887.8578725084383,2874.7362260173522,29.716868786515732,1244.7580037556936,506.9343507319502,1399.4450524420517,1156.595238328961,68.29658350107434,2481.8024786442757,425.5206489536042,5104.701980781613,2747.455824826867
2016-04-22,3702.011033266346,3624.0589058256414,99.30973554117624,2111.445395356922,2831.236717164041,35.13090544488185,1592.3184660207244,544.2517633436769,6664.733840477894,1644.714371402483,116.60469341754657,5381.62835608285,438.97844992615114,4189.9648201166265,2974.6038960101755
